lin_x,lin_y,lin_z,ang_x,ang_y,ang_z
0.498550261412,0.376111373832,0.631881014131,0.0,-0.0,0.0228653189477
0.56910944132,0.406245481608,0.687811547034,0.0,0.0,0.0597479320565
-0.728439869006,0.294185180604,-0.635868722944,-0.0,0.0,-0.39489594528
-0.663488933155,0.332055099085,-0.705039168917,-0.0,0.0,-0.345206381464
-0.428190239945,0.000666180045808,0.945206914648,-0.0,0.0,0.000421039405387
-0.136865121952,-0.839473470152,-0.204474368895,-0.0,0.0,-0.332061688639
-0.21980245263,-0.758244183031,-0.247582140005,0.0,0.0,-0.23542741655
-0.264323075266,-0.730598026115,-0.252618245221,0.0,0.0,-0.0740952912555
-0.195179464739,-0.78598174245,-0.318070039048,0.0,0.0,-0.0680591150291
-0.163912331697,-0.71332962067,-0.245106979458,0.0,0.0,-0.0164194702804
-0.755132776111,-0.891192292344,0.213987706577,0.0,0.0,-0.199816745273
-0.850405585351,-0.92930555687,0.303959130416,0.0,0.0,-0.0987174939208
-0.866405458481,-0.9219932065,0.237732761498,0.0,0.0,-0.0905921764585
0.108362177039,0.529323113101,-0.822436086153,-0.0,0.0,0.604477413184
0.111467697259,0.596700584822,-0.756006831261,-0.0,0.0,0.0781194503423
0.117825638187,0.609562292708,-0.689461559625,0.0,0.0,0.000940970260788
0.119580089327,0.518237821903,-0.617853384919,0.0,0.0,-0.0975861610687
0.453569267223,0.0351727225033,-0.091816002919,-0.0,0.0,0.626605782678
0.381656588485,0.0495263198644,-0.172863112152,0.0,0.0,0.696245202925
-0.452174713481,-0.108417474994,0.736187546961,0.0,0.0,-0.93765407808
-0.486435662033,-0.153406066627,0.833315844041,0.0,0.0,-1.02784039455
0.222567134083,0.0758048410324,0.347458833106,0.0,-0.0,-0.355111152142
-0.503374899924,-0.919655207213,0.803494697713,-0.0,-0.0,0.582433765102
-0.0648671413368,0.0989993958472,0.41116995158,-0.0,-0.0,0.0772244780959
0.0280963890984,0.0568531460689,0.457382256255,-0.0,0.0,-0.080433339025
0.754438452276,0.81818708342,0.867495015739,0.0,-0.0,0.944810430499
0.0609663498668,-0.414847272386,-0.880879128604,-0.0,0.0,0.575121148597
0.146888036685,-0.35090762884,-0.853620129469,0.0,0.0,0.546764923617
0.105228883434,-0.286451056651,-0.917628395478,0.0,0.0,0.457680386019
-0.672279026312,0.75487108321,0.757925529759,-0.0,-0.0,0.186821129927
0.703228749071,-0.0675277425016,0.234233511472,0.0,-0.0,-0.0478492823565
0.707202813803,-0.153313647703,0.259233163512,0.0,-0.0,-0.00709048461532
-0.849100433574,0.194610402072,0.725001644891,-0.0,0.0,0.429445252584
-0.874033258699,0.127674270053,0.723011548925,0.0,0.0,0.339616260545
-0.28764397338,0.440209154597,0.433291219711,-0.0,0.0,-0.721545563065
-0.631622395288,0.604053507981,-0.930131275417,-0.0,0.0,0.917129130908
-0.638254916708,0.660015302487,-0.8888455693,0.0,0.0,-0.0877161820966
-0.371014866824,0.545685461797,0.674374234981,-0.0,-0.0,-0.173034221476
-0.375642009172,0.548822512749,0.721425656371,0.0,0.0,-0.138107232109
-0.617976459862,-0.89253774458,-0.602424458557,-0.0,0.0,-0.0629905941365
-0.651914374382,-0.860667967834,-0.67204919931,0.0,0.0,-0.096729986247
-0.582954726818,-0.832098999096,-0.586031532054,0.0,0.0,-0.0639945688061
0.992065587566,-0.909930709278,-0.926319887993,0.0,0.0,0.749937053256
0.957672831962,-0.963863824835,-0.91686230943,0.0,0.0,0.824704211746
0.434661946687,0.239745175899,-0.486086850117,-0.0,0.0,-0.0773843148291
0.0920963411606,0.417822181448,0.29430125828,0.0,0.0,-0.887722412209
-0.392330501164,0.934326027088,-0.367053825926,-0.0,-0.0,0.499273912463
0.0414962057973,0.978694602447,-0.279879352922,0.0,0.0,-0.377046643307
-0.246565871132,0.498885351723,-0.218473732798,0.0,0.0,0.771460646135
-0.32345343565,0.450856363796,-0.159315089767,0.0,0.0,0.732439121758
-0.530063635711,-0.143321306841,0.185129358905,-0.0,0.0,-0.924065299589
-0.544130752096,-0.0457637072143,0.258995740614,0.0,0.0,-0.926990167966
-0.55294607696,0.0209867685855,0.181799980573,0.0,0.0,-0.992909916438
0.775758389058,-0.0398936740877,-0.945486579188,0.0,-0.0,-0.277681903014
0.870001852935,0.0227141723003,-0.834220724948,-0.0,0.0,0.0517130330988
0.834165264892,0.89158138539,0.574125457845,-0.0,0.0,0.404002570647
0.737576502561,0.914058160887,0.625887244029,-0.0,0.0,0.0895136738056
0.854132214335,-0.759389301181,-0.875583990524,-0.0,-0.0,-0.717546753873
0.762994591517,-0.736540551747,-0.827778876261,0.0,0.0,-0.660000554697
-0.739515842189,-0.478448323127,0.851855339559,-0.0,-0.0,0.303412605789
0.689777049028,-0.0184467937839,0.380323510297,0.0,-0.0,0.561685244056
0.631422567783,0.0168141484161,0.377777368392,0.0,0.0,0.531343209796
0.566394259185,0.0101561878235,0.335272208241,0.0,0.0,0.622816235687
0.610518710682,0.0742096017893,0.351855377107,0.0,0.0,0.0279463681224
0.478531744724,-0.240699303658,-0.0871976347395,-0.0,-0.0,-0.874439205714
0.504452088514,-0.250867842849,-0.163543322647,0.0,0.0,-0.90561688714
0.518660720351,-0.274619573172,-0.123192193879,0.0,0.0,-0.96410305481
-0.190665765988,0.833130349586,-0.557706505159,-0.0,-0.0,-0.0666521266648
-0.201193944843,0.813207740837,-0.604908827123,0.0,-0.0,-0.0183559956321
-0.286120288114,0.799554219807,-0.564585494062,0.0,-0.0,-0.0992268677706
-0.259691812922,0.888235619015,-0.515135877599,0.0,-0.0,-0.0495826751586
-0.277719176411,0.980343201991,-0.505172762264,0.0,-0.0,-0.0392411553998
-0.573844824732,0.239400346409,0.445444006259,0.0,0.0,0.0663322926712
0.810983632967,-0.949798902589,0.804745227633,0.0,-0.0,-0.174104897611
0.251407924483,0.734692119409,-0.343665773225,-0.0,-0.0,-0.0659009290792
0.292444923134,0.789871638739,-0.398691060021,0.0,0.0,-0.107767749111
0.539060116112,-0.93468173084,0.590676015318,0.0,0.0,-0.71093929938
0.207029089837,-0.875163126982,-0.199303780145,-0.0,-0.0,-0.911145666002
-0.497796170552,0.955308465953,-0.769800606436,0.0,-0.0,0.0209256101817
-0.51308734929,0.939581566594,-0.802404417777,0.0,0.0,0.063636483901
-0.0959688524142,0.617165516434,0.6840919621,-0.0,0.0,0.757647792765
-0.189258575112,0.660522584484,0.618707544092,-0.0,0.0,0.822128094858
-0.117276943256,0.667206306904,0.681573189384,0.0,0.0,0.884592128814
0.520230242795,0.628540105073,0.542996629105,0.0,0.0,-0.443973556687
0.614909019867,-0.138578397035,0.133089562744,-0.0,-0.0,0.795516059439
0.518056209174,-0.144729797772,0.0926659744561,0.0,0.0,0.739694265161
0.587159033549,-0.212847595196,0.147981548977,0.0,0.0,0.80102170995
0.611925241699,-0.265471303465,0.0494293085429,0.0,0.0,0.0062974266461
-0.938076287346,0.433015767829,0.132171787638,0.0,0.0,0.45753698647
0.721560492659,-0.710239453172,-0.233401752911,-0.0,-0.0,-0.712314281791
0.693218721875,-0.660441222011,-0.195447610315,-0.0,0.0,-0.628224549315
-0.867942722549,0.547556873875,-0.109101433926,0.0,0.0,-0.0775951826473
0.221935018256,-0.6130260309,-0.703381606494,-0.0,-0.0,-0.466926623429
0.730789693026,-0.516276926703,0.671328623195,0.0,0.0,-0.041031914584
0.0255604257622,-0.199186388359,0.12111733207,-0.0,-0.0,0.165037381285
0.0265303072427,-0.261603867302,0.144658323038,-0.0,0.0,0.143050361758
0.0974370612307,0.735352177225,0.636309513915,-0.0,-0.0,-0.584060273246
0.233001499855,-0.0641907039112,0.0187179895124,0.0,0.0,0.908115750375
0.890355903117,0.336746314785,0.967837941717,0.0,-0.0,-0.25959322396
0.131279224056,-0.606282816441,-0.400137970284,0.0,0.0,-0.931466490522
0.189975096105,-0.6695404321,-0.421900637564,0.0,0.0,-1.01350592407
-0.101643266419,0.197928890228,-0.944377512497,0.0,-0.0,-0.0487044933863
-0.0457029025095,0.225342358652,-1.03294272742,0.0,0.0,-0.00888319850511
-0.0787947094531,0.191411771073,-1.0310862375,0.0,0.0,-0.0776248453322
0.669257949601,-0.112024449244,-0.328202514732,-0.0,0.0,-0.084726169395
0.601238945228,-0.182507904992,-0.290002038739,-0.0,0.0,-0.108922882247
0.59394094792,-0.766220501081,0.074815808915,0.0,0.0,0.329729569496
-0.161377593567,-0.254633934024,-0.699843749128,-0.0,-0.0,0.897439359596
-0.158071335463,-0.305595930361,-0.643783441894,-0.0,-0.0,0.979278105915
-0.0794519993148,-0.352175587444,-0.586303880792,0.0,-0.0,-0.0919667737358
-0.0658047479085,-0.302491396336,-0.595173316538,0.0,-0.0,-0.0446301938883
-0.0397190820774,-0.307721425275,-0.530829513385,0.0,0.0,0.0450420397988
-0.527509443256,-0.782431583062,0.291704552803,0.0,0.0,-0.182950106016
-0.519400387435,-0.824631223885,0.239753750771,0.0,0.0,-0.0896262175987
-0.210282406141,0.338386626039,-0.354831184773,0.0,-0.0,-0.0178765221873
-0.891764524499,-0.183989771235,-0.249575303158,0.0,-0.0,-0.0814517432818
-0.811223499534,-0.282921675884,-0.244258541318,0.0,0.0,-0.134999075938
0.413883175682,-0.746262955954,-0.872553493506,0.0,0.0,0.0698852539751
0.350545590635,-0.741672909248,-0.845377270526,0.0,0.0,0.086303676217
0.440857853564,-0.686347742842,-0.87761191991,0.0,0.0,0.166586748215
0.374606124562,-0.697261804072,-0.82208435489,0.0,0.0,0.240767318298
-0.769291671228,-0.596389083535,-0.784237083468,0.0,0.0,-0.049170870342
-0.751230705923,-0.554014042009,-0.688737330317,0.0,0.0,-0.0390746603545
-0.744976485922,-0.629225437203,-0.733805962958,0.0,0.0,0.00656641812349
-0.744262428209,-0.589814776006,-0.687341255604,0.0,0.0,0.0294599402788
-0.804711884933,-0.583720418344,-0.659783352384,0.0,0.0,-0.00654747724172
-0.600955437159,-0.237101684512,0.129247561537,-0.0,-0.0,0.0968268490364
-0.595877091832,-0.142689051428,0.151495367781,0.0,0.0,0.0475864081814
-0.00581643617248,0.502535990837,-0.20742749625,-0.0,-0.0,0.828867426803
0.925321738703,-0.720398128801,-0.339041918302,-0.0,0.0,-0.697012109566
0.893059082791,-0.725748833018,-0.276652781094,0.0,0.0,-0.786728611999
0.394285449956,0.530580554681,-0.400007780708,-0.0,-0.0,0.702514953013
0.335879057631,0.497220204351,-0.392716793654,-0.0,0.0,0.745089016824
0.309119224527,0.517438506607,-0.347141920477,-0.0,0.0,0.720398583873
0.464223205707,-0.35499882537,0.117794338926,0.0,0.0,-0.127540979545
-0.76208214753,-0.899888884879,-0.505435977016,0.0,0.0,-0.139099774471
0.202656137393,0.700243000595,0.477045633007,-0.0,0.0,-0.819887631166
0.48528416617,0.438501732298,-0.844002766695,0.0,0.0,-0.0905633108748
-0.580685857865,0.501885892634,0.732389449837,0.0,-0.0,-0.766267976415
-0.984391768905,0.054834339033,0.339158310479,-0.0,0.0,-0.507706715448
-0.961106039742,-0.0355677603481,0.245970595464,-0.0,0.0,-0.532297209065
-0.989989957223,-0.0876572634934,0.170083161785,-0.0,0.0,-0.572580693728
0.208318582763,0.924134040673,-0.56089303428,-0.0,-0.0,0.0532779636811
-0.794283797663,-0.565623619304,0.147197808498,0.0,-0.0,-0.0708631197324
0.6659038802,0.278647698101,0.762134704053,0.0,0.0,0.0408097232048
0.251461371952,-0.457149650303,-0.93212200573,0.0,-0.0,-0.00471789225116
0.341792388553,-0.514755185167,-0.867360481368,0.0,0.0,0.0829279249541
0.375453133412,-0.525656362968,-0.954109288828,0.0,0.0,0.0546081309511
0.470771535411,-0.537079023017,-0.910528421619,0.0,0.0,-0.0703765734233
0.502087601453,-0.869761681365,-0.0131183435508,-0.0,-0.0,0.15901903317
0.129540239175,0.892338869761,0.129698703463,0.0,-0.0,0.700761407894
0.111623950506,0.856164376036,0.0706127171647,0.0,0.0,0.759518002107
0.122232626471,0.942429026537,0.162067996365,0.0,0.0,0.723263346442
0.0482626498604,0.926929183146,0.0709398556777,0.0,0.0,-0.0528103463928
0.0870177769608,0.973246239516,0.150608421696,0.0,0.0,0.0363288232563
0.658520224256,0.274075341525,-0.00205998695114,0.0,0.0,-0.0210512888004
0.73156265317,0.267647597008,-0.0046813714748,0.0,0.0,-0.0601543485488
0.159838254055,-0.997537518105,0.653418812516,0.0,-0.0,-0.131641385728
0.448301646314,-0.367702578691,-0.111898793813,-0.0,0.0,0.178901790302
-0.506223086466,0.670468931716,-0.56856452785,0.0,0.0,0.479213051947
-0.456883650277,0.598167014496,-0.628797192408,0.0,0.0,0.451138084492
-0.391399621785,-0.699995801881,-0.504668586618,0.0,-0.0,-0.0825477982364
-0.477470131888,-0.794288218923,-0.44965524288,0.0,-0.0,-0.138986100739
-0.467528269211,-0.74694211904,-0.511838271354,0.0,-0.0,-0.197381250541
0.803767364844,0.866593514026,-0.759022517297,0.0,0.0,-0.548868951875
-0.295668177747,0.00612124120316,-0.54767825364,-0.0,-0.0,-0.0550466684857
0.764987086924,-0.623363201075,-0.929619064271,0.0,0.0,-0.0530504038842
-0.705957811664,0.968997017399,-0.544753943603,0.0,-0.0,0.737710699291
-0.642917949177,0.902110999861,-0.583679535662,0.0,-0.0,0.0943192928737
0.77852508579,-0.924029667593,-0.728176387093,0.0,-0.0,0.45839944993
0.768829108272,-0.409964764112,0.71925972984,-0.0,0.0,0.746035683685
-0.713297273342,0.20667806819,-0.397716293614,0.0,-0.0,-0.259887225968
-0.700550880088,0.275761412103,-0.368688532278,0.0,-0.0,-0.241705882356
0.495041771791,0.667735238727,-0.381817421417,-0.0,0.0,-0.0115790346694
-0.851923970977,0.0540730246586,0.863211079061,-0.0,-0.0,-0.0150515439872
-0.868929972578,0.0449386746174,0.843960734504,0.0,0.0,0.0481402364059
-0.84201525909,-0.0224135310548,0.878561765434,0.0,0.0,0.117401179194
-0.892926153857,-0.0216338978822,0.867001036266,0.0,0.0,0.0900436207638
-0.822544443592,0.0576034923096,0.937673972007,0.0,0.0,0.0391867411709
-0.818831575015,0.0390007652924,0.998942120925,0.0,0.0,0.0395898372429
0.738794077095,0.533187551487,-0.427136381018,-0.0,-0.0,0.508389134411
-0.762428263346,0.946156353604,-0.27687270357,-0.0,0.0,0.89151412138
-0.732211895929,0.929138889823,-0.239111708727,0.0,0.0,0.924414298557
-0.657330256611,0.842007043547,-0.203381903659,0.0,0.0,0.958717657909
-0.521799996001,-0.59769241794,-0.948986672009,-0.0,0.0,-0.34509043642
-0.54554997403,-0.644181618247,-0.899764284124,0.0,0.0,-0.381346314132
-0.146394949364,-0.566888614046,-0.124985633439,0.0,-0.0,-0.829282163276
-0.888753659452,-0.853692385435,-0.24287392173,0.0,0.0,0.0440083650992
-0.887758529822,-0.803987779386,-0.172611649094,0.0,0.0,-0.0421559070321
-0.860598326132,-0.745670817748,-0.110366100575,0.0,0.0,0.0073299189309
-0.728811827709,0.677313349034,-0.922401832244,-0.0,0.0,0.66429627614
-0.0525067345282,0.747513036177,-0.909956683938,0.0,-0.0,-0.385065611994
-0.885132130644,0.387908190288,-0.749266487681,-0.0,-0.0,0.412595876296
-0.949830040512,0.35189090442,-0.715965125362,-0.0,0.0,0.380274297877
-0.524274919637,0.623804047458,0.606110025076,0.0,-0.0,0.0580642964578
0.17026831777,0.0363192710609,-0.920196112372,-0.0,0.0,0.205090308009
-0.439940636051,-0.0738750816145,-0.472375779098,-0.0,-0.0,0.188443952357
-0.462191487619,0.00554757878564,-0.463559043953,0.0,-0.0,0.247752086497
-0.548688931045,0.0108997075084,-0.375276074501,0.0,-0.0,0.181138230428
-0.32245616609,0.390745776382,-0.153360137186,0.0,-0.0,-0.0413335608932
-0.258299462337,0.473153909888,-0.161775196618,0.0,-0.0,-0.108611555371
-0.331465991448,0.401975950802,-0.161275664541,0.0,0.0,-0.203819725604
-0.259424169461,0.303065698684,-0.209659352488,0.0,0.0,-0.165011477465
0.655157625784,-0.889572791476,-0.236790717765,-0.0,0.0,-0.171241892129
0.675476208752,-0.988261768235,-0.330801849589,-0.0,0.0,-0.131225189609
0.620797571603,-1.03598843089,-0.390844453453,0.0,0.0,0.0796088738677
0.712719791966,-1.02718869849,-0.464315587398,0.0,0.0,0.0512135120764
0.497560254742,0.923288296265,0.801565750865,-0.0,-0.0,0.705729568605
0.0332023914131,-0.381923189309,-0.444325563078,-0.0,0.0,-0.0590242145645
-0.0458323247119,-0.372864376744,-0.521469019529,-0.0,0.0,0.0303079983125
0.575725474465,-0.285278609243,-0.578365143986,0.0,0.0,-0.304825331226
-0.801464935878,0.679829691889,-0.87367105758,-0.0,-0.0,0.0505476679669
-0.593078936319,0.69730897302,0.564404044641,0.0,-0.0,-0.58944249443
-0.609480643013,0.737293764885,0.622796699486,0.0,0.0,0.035873686264
-0.552050003808,0.783283629871,0.603347205197,0.0,0.0,0.0316783397156
0.715263283662,0.414943201628,0.00242659545501,0.0,0.0,0.124761451262
0.762900747477,0.441073638476,-0.0024030465092,0.0,0.0,0.176889411337
0.709861353332,0.353744995457,0.0139525599975,0.0,0.0,0.124718481615
0.798640481125,0.262844359157,0.0810346809057,0.0,0.0,0.199085957924
0.855732956998,0.23791454078,0.121793172936,0.0,0.0,0.266889513506
-0.328758972815,-0.313766082045,-0.140359952586,-0.0,0.0,0.0942509403898
-0.258418486633,-0.243416500155,-0.223752245856,0.0,0.0,0.090607112291
-0.335848563013,-0.309408191776,0.798135855552,-0.0,-0.0,-0.770470810094
0.832536957316,0.061335177634,-0.597774309624,0.0,-0.0,0.629585748607
0.893830515384,0.0758212903028,-0.603630170491,0.0,-0.0,0.0143284451393
0.846692697148,0.077438215718,-0.549909411472,0.0,0.0,-0.0722343733891
0.814393507717,0.17650260382,-0.483772649047,0.0,0.0,-0.121054803767
0.817785181292,0.645665927692,-0.59603741101,0.0,-0.0,0.00309649215472
0.694706770654,-0.738606890821,-0.756781797082,-0.0,0.0,0.0314164155603
0.369440100071,0.52774631543,-0.847831504676,-0.0,-0.0,-0.998610359655
0.287491934261,0.441460702277,-0.896703326324,0.0,0.0,-0.971664598645
-0.0359866974939,0.585081326732,0.885271956171,-0.0,-0.0,0.622340889871
-0.0988345329793,0.519015684376,0.893964683491,0.0,0.0,0.662016948408
-0.475408857448,0.103354129046,-0.203593289737,0.0,-0.0,0.547786435653
-0.194490684249,-0.0655196335184,-0.637033707433,0.0,-0.0,-0.119460366187
-0.126885094853,-0.0971115502983,-0.651028696532,0.0,-0.0,-0.0661656831876
0.474275909117,-0.732812865908,0.17483197279,0.0,0.0,0.318338754902
0.434142250215,-0.795278849647,0.240940133172,0.0,0.0,0.379478525151
0.998092335668,0.71163508446,0.803846968505,-0.0,0.0,-0.0743397283054
0.955595341159,0.796207338462,0.806988598207,0.0,0.0,-0.0659949428639
-0.127087293727,0.701256944046,-0.76637888382,0.0,0.0,-0.658083716015
0.162512695491,-0.0286098744977,0.505262194808,-0.0,-0.0,0.221148779616
0.147903991483,-0.101172336052,0.507639424432,-0.0,0.0,-0.0605487342832
0.243386028671,-0.0154764426872,0.449400320243,0.0,0.0,0.0272422834442
0.286782331544,-0.0996577484436,0.508029863607,0.0,0.0,0.0251119452917
0.789672964106,0.452315059212,-0.403708665205,0.0,0.0,-0.534149074671
